"AnchorRepo","AnchorUrl","CandidateRepo","CandidateUrl","CandidateOwner","CandidateLanguage","CandidateStars","CandidateSubdomain","Rank","Score","Qualified","TopicJaccard","LexicalJaccard","LanguageMatch","StarSimilarity","RecencySimilarity","SubdomainMatch","QueryCoverage","SourceQueries","Description"
"pytorch/pytorch","https://github.com/pytorch/pytorch","roboflow/supervision","https://github.com/roboflow/supervision","roboflow","Python","38299","deep-learning","21","951.18","True","0.125","0","1","0.7925","1","1","0.6667","topic:deep-learning language:Python stars:>=50 | topic:deep-learning stars:>=100","We write your reusable computer vision tools. 💜"
"pytorch/pytorch","https://github.com/pytorch/pytorch","ultralytics/yolov5","https://github.com/ultralytics/yolov5","ultralytics","Python","57330","deep-learning","22","948.75","True","0.1053","0","1","0.8801","1","1","0.6667","topic:deep-learning language:Python stars:>=50 | topic:deep-learning stars:>=100","YOLOv5 🚀 in PyTorch > ONNX > CoreML > TFLite"
"pytorch/pytorch","https://github.com/pytorch/pytorch","deepfakes/faceswap","https://github.com/deepfakes/faceswap","deepfakes","Python","55204","deep-learning","23","942.58","True","0.1","0","1","0.8719","1","1","0.6667","topic:deep-learning language:Python stars:>=50 | topic:deep-learning stars:>=100","Deepfakes Software For All"
"pytorch/pytorch","https://github.com/pytorch/pytorch","arogozhnikov/einops","https://github.com/arogozhnikov/einops","arogozhnikov","Python","9476","deep-learning","24","928.47","True","0.2143","0","1","0.4892","1","1","0.3333","tensors language:Python stars:>=50","Flexible and powerful tensor operations for readable and reliable code (for pytorch, jax, TF and others)"
"pytorch/pytorch","https://github.com/pytorch/pytorch","coqui-ai/TTS","https://github.com/coqui-ai/TTS","coqui-ai","Python","45211","deep-learning","25","916.99","True","0.08","0","1","0.8285","1","1","0.6667","topic:deep-learning language:Python stars:>=50 | topic:deep-learning stars:>=100","🐸💬 - a deep learning toolkit for Text-to-Speech, battle-tested in research and production"
"pytorch/pytorch","https://github.com/pytorch/pytorch","onnx/onnx","https://github.com/onnx/onnx","onnx","Python","20762","deep-learning","26","915.42","True","0.1667","0","1","0.6595","1","1","0.3333","topic:deep-learning language:Python stars:>=50","Open standard for machine learning interoperability"
"pytorch/pytorch","https://github.com/pytorch/pytorch","PennyLaneAI/pennylane","https://github.com/PennyLaneAI/pennylane","PennyLaneAI","Python","3185","deep-learning","27","908.47","True","0.2381","0","1","0.2525","1","1","0.3333","topic:autograd language:Python stars:>=50","PennyLane is an open-source quantum software platform for quantum computing, quantum machine learning, and quantum chemistry. Create meaningful quantum algorithms, from inspiration to implementation."
"pytorch/pytorch","https://github.com/pytorch/pytorch","babysor/MockingBird","https://github.com/babysor/MockingBird","babysor","Python","36901","deep-learning","28","906.5","True","0.0769","0","1","0.7844","1","1","0.6667","topic:deep-learning language:Python stars:>=50 | topic:deep-learning stars:>=100","🚀Clone a voice in 5 seconds to generate arbitrary speech in real-time"
"pytorch/pytorch","https://github.com/pytorch/pytorch","TencentARC/GFPGAN","https://github.com/TencentARC/GFPGAN","TencentARC","Python","37445","deep-learning","29","902.11","True","0.0714","0","1","0.7876","1","1","0.6667","topic:deep-learning language:Python stars:>=50 | topic:deep-learning stars:>=100","GFPGAN aims at developing Practical Algorithms for Real-world Face Restoration."
"pytorch/pytorch","https://github.com/pytorch/pytorch","AUTOMATIC1111/stable-diffusion-webui","https://github.com/AUTOMATIC1111/stable-diffusion-webui","AUTOMATIC1111","Python","162703","deep-learning","30","895.48","False","0.0435","0","1","0.8934","1","1","0.6667","topic:deep-learning language:Python stars:>=50 | topic:deep-learning stars:>=100","Stable Diffusion web UI"
